,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율
,2023-07-02,Mobile,배너 광고,,595,0,0,469,inf,186,inf,0,,4,inf,9,inf,8,inf,21,inf
,2023-07-02,Mobile,트위터 X,,603,50,8.291873964,103,2.06,247,4.94,5,10,3,6,8,16,7,14,18,36
,2023-07-02,Mobile,기타 SNS,,838,97,11.575179,99,1.020618557,195,2.010309278,4,4.12371134,0,0,2,2.06185567,6,6.18556701,8,8.24742268
,2023-07-03,PC,직접 유입,,0,1,0,110,110,114,114,0,0,6,600,10,1000,3,300,19,1900
,2023-07-03,PC,키워드 검색,재활용 가이드,958,58,6.054279749,5,0.0862068966,453,7.810344828,9,15.51724138,9,15.51724138,7,12.06896552,4,6.896551724,20,34.48275862
,2023-07-03,PC,키워드 검색,친환경 활동,709,90,12.69393512,320,3.555555556,310,3.444444444,6,6.666666667,1,1.111111111,7,7.777777778,1,1.111111111,9,10
,2023-07-03,PC,키워드 검색,환경 캠페인,446,9,2.01793722,111,12.33333333,396,44,0,0,7,77.77777778,7,77.77777778,2,22.22222222,16,177.7777778
,2023-07-03,PC,키워드 검색,지속 가능한 생활,594,89,14.98316498,2,0.0224719101,147,1.651685393,5,5.617977528,10,11.23595506,9,10.11235955,3,3.370786517,22,24.71910112
,2023-07-03,PC,키워드 검색,재활용 앱,125,45,36,185,4.111111111,147,3.266666667,7,15.55555556,0,0,1,2.222222222,9,20,10,22.22222222
,2023-07-03,PC,키워드 검색,쓰레기 줍기,785,10,1.27388535,166,16.6,224,22.4,5,50,3,30,7,70,0,0,10,100
,2023-07-03,PC,키워드 검색,플로깅 행사,618,90,14.5631068,28,0.311111111,132,1.466666667,7,7.777777778,10,11.11111111,0,0,2,2.222222222,12,13.33333333
,2023-07-03,PC,블로그,,133,37,27.81954887,235,6.351351351,99,2.675675676,7,18.91891892,4,10.81081081,7,18.91891892,0,0,11,29.72972973
,2023-07-03,PC,카페,,255,98,38.43137255,92,0.93877551,47,0.479591837,2,2.040816327,9,9.183673469,10,10.20408163,0,0,19,19.3877551
,2023-07-03,PC,이메일,,504,97,19.24603175,373,3.845360825,10,0.103092784,8,8.24742268,6,6.18556701,4,4.12371134,10,10.30927835,20,20.6185567
,2023-07-03,PC,카카오톡,,34,25,73.52941176,174,6.96,214,8.56,1,4,2,8,5,20,3,12,10,40
,2023-07-03,PC,메타,,579,86,14.85319516,492,5.720930233,26,0.302325581,10,11.62790698,10,11.62790698,6,6.976744186,5,5.813953488,21,24.41860465
,2023-07-03,PC,인스타그램,,40,23,57.5,372,16.17391304,478,20.7826087,9,39.13043478,1,4.347826087,6,26.08695652,9,39.13043478,16,69.56521739
,2023-07-03,PC,유튜브,,572,32,5.594405594,255,7.96875,418,13.0625,0,0,3,9.375,7,21.875,1,3.125,11,34.375
,2023-07-03,PC,배너 광고,,633,79,12.48025276,399,5.050632911,199,2.518987342,3,3.797468354,0,0,7,8.860759494,10,12.65822785,17,21.51898734
,2023-07-03,PC,트위터 X,,404,44,10.89108911,151,3.431818182,318,7.227272727,5,11.36363636,8,18.18181818,1,2.272727273,2,4.545454545,11,25
,2023-07-03,PC,기타 SNS,,859,70,8.149010477,366,5.228571429,295,4.214285714,5,7.142857143,4,5.714285714,8,11.42857143,2,2.857142857,14,20
,2023-07-03,Mobile,직접 유입,,0,50,0,270,5.4,116,2.32,4,8,10,20,3,6,4,8,17,34
,2023-07-03,Mobile,키워드 검색,플로깅,511,66,12.91585127,241,3.651515152,298,4.515151515,0,0,3,4.545454545,10,15.15151515,9,13.63636364,22,33.33333333
,2023-07-03,Mobile,키워드 검색,지역 재활용 센터,482,42,8.713692946,274,6.523809524,42,1,6,14.28571429,0,0,10,23.80952381,4,9.523809524,14,33.33333333
,2023-07-03,Mobile,키워드 검색,친환경 활동,320,16,5,182,11.375,171,10.6875,8,50,8,50,2,12.5,3,18.75,13,81.25
,2023-07-03,Mobile,키워드 검색,재활용 가이드,738,68,9.214092141,205,3.014705882,382,5.617647059,10,14.70588235,1,1.470588235,8,11.76470588,10,14.70588235,19,27.94117647
,2023-07-03,Mobile,키워드 검색,환경 캠페인,484,33,6.818181818,55,1.666666667,44,1.333333333,5,15.15151515,3,9.090909091,7,21.21212121,4,12.12121212,14,42.42424242
,2023-07-03,Mobile,키워드 검색,플로깅 행사,783,47,6.002554278,1,0.0212765957,130,2.765957447,3,6.382978723,8,17.0212766,6,12.76595745,7,14.89361702,21,44.68085106
,2023-07-03,Mobile,키워드 검색,지속 가능한 생활,505,30,5.940594059,398,13.26666667,406,13.53333333,2,6.666666667,0,0,6,20,0,0,6,20
,2023-07-03,Mobile,키워드 검색,환경 보호 앱,583,78,13.37907376,335,4.294871795,155,1.987179487,9,11.53846154,9,11.53846154,8,10.25641026,6,7.692307692,23,29.48717949
,2023-07-03,Mobile,키워드 검색,재활용 앱,752,21,2.792553191,360,17.14285714,143,6.80952381,2,9.523809524,10,47.61904762,9,42.85714286,6,28.57142857,25,119.047619
,2023-07-03,Mobile,블로그,,576,51,8.854166667,410,8.039215686,226,4.431372549,4,7.843137255,0,0,8,15.68627451,0,0,8,15.68627451
,2023-07-03,Mobile,카페,,303,79,26.07260726,401,5.075949367,441,5.582278481,9,11.39240506,4,5.063291139,2,2.53164557,5,6.329113924,11,13.92405063
,2023-07-03,Mobile,이메일,,892,96,10.76233184,359,3.739583333,321,3.34375,6,6.25,2,2.083333333,6,6.25,2,2.083333333,10,10.41666667
,2023-07-03,Mobile,카카오톡,,570,20,3.50877193,29,1.45,244,12.2,8,40,8,40,4,20,1,5,13,65
,2023-07-03,Mobile,메타,,36,30,83.33333333,278,9.266666667,187,6.233333333,6,20,7,23.33333333,1,3.333333333,9,30,17,56.66666667
,2023-07-03,Mobile,인스타그램,,492,97,19.71544715,264,2.721649485,46,0.474226804,9,9.278350515,8,8.24742268,0,0,7,7.216494845,15,15.46391753
,2023-07-03,Mobile,유튜브,,630,71,11.26984127,423,5.957746479,42,0.591549296,2,2.816901408,2,2.816901408,0,0,0,0,2,2.816901408
,2023-07-03,Mobile,배너 광고,,376,0,0,45,inf,272,inf,0,,1,inf,2,inf,3,inf,6,inf
,2023-07-03,Mobile,트위터 X,,620,96,15.48387097,81,0.84375,358,3.729166667,7,7.291666667,8,8.333333333,5,5.208333333,0,0,13,13.54166667
,2023-07-03,Mobile,기타 SNS,,165,28,16.96969697,112,4,291,10.39285714,10,35.71428571,8,28.57142857,10,35.71428571,10,35.71428571,28,100
,2023-07-04,PC,직접 유입,,0,25,0,48,1.92,39,1.56,9,36,1,4,3,12,6,24,10,40
,2023-07-04,PC,키워드 검색,재활용 앱,50,17,34,349,20.52941176,18,1.058823529,9,52.94117647,4,23.52941176,6,35.29411765,4,23.52941176,14,82.35294118
,2023-07-04,PC,키워드 검색,지속 가능한 생활,829,95,11.45958987,115,1.210526316,268,2.821052632,7,7.368421053,0,0,9,9.473684211,9,9.473684211,18,18.94736842
,2023-07-04,PC,블로그,,451,46,10.19955654,157,3.413043478,130,2.826086957,10,21.73913043,1,2.173913043,2,4.347826087,1,2.173913043,4,8.695652174
,2023-07-04,PC,카페,,863,30,3.476245655,10,0.333333333,117,3.9,0,0,8,26.66666667,4,13.33333333,1,3.333333333,13,43.33333333
,2023-07-04,PC,이메일,,247,2,0.809716599,416,208,359,179.5,1,50,1,50,3,150,2,100,6,300
,2023-07-04,PC,카카오톡,,272,56,20.58823529,157,2.803571429,328,5.857142857,5,8.928571429,2,3.571428571,2,3.571428571,1,1.785714286,5,8.928571429
,2023-07-04,PC,메타,,895,74,8.268156425,47,0.635135135,119,1.608108108,10,13.51351351,5,6.756756757,10,13.51351351,4,5.405405405,19,25.67567568
,2023-07-04,PC,인스타그램,,651,48,7.373271889,157,3.270833333,75,1.5625,6,12.5,10,20.83333333,10,20.83333333,10,20.83333333,30,62.5
,2023-07-04,PC,유튜브,,241,47,19.50207469,38,0.808510638,175,3.723404255,9,19.14893617,2,4.255319149,9,19.14893617,4,8.510638298,15,31.91489362
,2023-07-04,PC,배너 광고,,686,12,1.749271137,487,40.58333333,492,41,5,41.66666667,8,66.66666667,5,41.66666667,6,50,19,158.3333333
,2023-07-04,PC,트위터 X,,360,21,5.833333333,460,21.9047619,413,19.66666667,1,4.761904762,3,14.28571429,3,14.28571429,4,19.04761905,10,47.61904762
,2023-07-04,PC,기타 SNS,,606,69,11.38613861,460,6.666666667,131,1.898550725,0,0,10,14.49275362,7,10.14492754,10,14.49275362,27,39.13043478
,2023-07-04,Mobile,직접 유입,,0,43,0,158,3.674418605,231,5.372093023,7,16.27906977,3,6.976744186,3,6.976744186,1,2.325581395,7,16.27906977
,2023-07-04,Mobile,키워드 검색,플로깅 행사,693,64,9.235209235,362,5.65625,292,4.5625,0,0,3,4.6875,2,3.125,5,7.8125,10,15.625
,2023-07-04,Mobile,키워드 검색,환경 보호 앱,505,81,16.03960396,465,5.740740741,108,1.333333333,1,1.234567901,3,3.703703704,0,0,6,7.407407407,9,11.11111111
,2023-07-04,Mobile,키워드 검색,쓰레기 줍기,953,63,6.610703043,126,2,427,6.777777778,2,3.174603175,7,11.11111111,6,9.523809524,7,11.11111111,20,31.74603175
,2023-07-04,Mobile,키워드 검색,재활용 가이드,820,67,8.170731707,417,6.223880597,64,0.955223881,5,7.462686567,3,4.47761194,6,8.955223881,7,10.44776119,16,23.88059701
,2023-07-04,Mobile,키워드 검색,환경 캠페인,619,27,4.36187399,376,13.92592593,185,6.851851852,5,18.51851852,9,33.33333333,7,25.92592593,9,33.33333333,25,92.59259259
,2023-07-04,Mobile,키워드 검색,플로깅,574,7,1.219512195,233,33.28571429,139,19.85714286,2,28.57142857,6,85.71428571,3,42.85714286,4,57.14285714,13,185.7142857
,2023-07-04,Mobile,키워드 검색,지역 재활용 센터,573,8,1.396160558,109,13.625,399,49.875,0,0,3,37.5,6,75,3,37.5,12,150
,2023-07-04,Mobile,키워드 검색,재활용 앱,399,50,12.53132832,78,1.56,231,4.62,2,4,2,4,3,6,5,10,10,20
,2023-07-04,Mobile,블로그,,326,48,14.72392638,301,6.270833333,201,4.1875,8,16.66666667,3,6.25,1,2.083333333,0,0,4,8.333333333
,2023-07-04,Mobile,카페,,919,97,10.55495103,493,5.082474227,378,3.896907216,7,7.216494845,7,7.216494845,9,9.278350515,1,1.030927835,17,17.5257732
,2023-07-04,Mobile,이메일,,752,13,1.728723404,253,19.46153846,320,24.61538462,3,23.07692308,10,76.92307692,0,0,1,7.692307692,11,84.61538462
,2023-07-04,Mobile,카카오톡,,583,51,8.747855918,286,5.607843137,500,9.803921569,1,1.960784314,5,9.803921569,7,13.7254902,2,3.921568627,14,27.45098039
,2023-07-04,Mobile,메타,,491,46,9.368635438,376,8.173913043,222,4.826086957,7,15.2173913,10,21.73913043,10,21.73913043,2,4.347826087,22,47.82608696
,2023-07-04,Mobile,인스타그램,,290,88,30.34482759,62,0.704545455,305,3.465909091,6,6.818181818,5,5.681818182,3,3.409090909,0,0,8,9.090909091
,2023-07-04,Mobile,유튜브,,285,7,2.456140351,466,66.57142857,119,17,2,28.57142857,2,28.57142857,8,114.2857143,2,28.57142857,12,171.4285714
,2023-07-04,Mobile,배너 광고,,58,0,0,318,inf,477,inf,0,,10,inf,6,inf,2,inf,18,inf
,2023-07-04,Mobile,트위터 X,,172,76,44.18604651,465,6.118421053,349,4.592105263,0,0,5,6.578947368,2,2.631578947,9,11.84210526,16,21.05263158
,2023-07-04,Mobile,기타 SNS,,398,24,6.030150754,97,4.041666667,377,15.70833333,2,8.333333333,4,16.66666667,1,4.166666667,4,16.66666667,9,37.5
,2023-07-05,PC,직접 유입,,0,42,0,215,5.119047619,16,0.380952381,8,19.04761905,6,14.28571429,4,9.523809524,2,4.761904762,12,28.57142857
,2023-07-05,PC,키워드 검색,재활용 앱,464,14,3.017241379,452,32.28571429,279,19.92857143,10,71.42857143,10,71.42857143,10,71.42857143,3,21.42857143,23,164.2857143
,2023-07-05,PC,키워드 검색,친환경 활동,856,32,3.738317757,332,10.375,49,1.53125,8,25,6,18.75,7,21.875,3,9.375,16,50
,2023-07-05,PC,키워드 검색,환경 보호 앱,947,98,10.34846885,67,0.683673469,492,5.020408163,10,10.20408163,0,0,8,8.163265306,3,3.06122449,11,11.2244898
,2023-07-05,PC,키워드 검색,환경 캠페인,552,38,6.884057971,43,1.131578947,369,9.710526316,7,18.42105263,9,23.68421053,8,21.05263158,4,10.52631579,21,55.26315789
,2023-07-05,PC,키워드 검색,플로깅 행사,857,14,1.633605601,169,12.07142857,1,0.0714285714,1,7.142857143,8,57.14285714,4,28.57142857,5,35.71428571,17,121.4285714
,2023-07-05,PC,키워드 검색,지속 가능한 생활,698,78,11.1747851,339,4.346153846,465,5.961538462,7,8.974358974,2,2.564102564,8,10.25641026,3,3.846153846,13,16.66666667
,2023-07-05,PC,블로그,,78,47,60.25641026,340,7.234042553,204,4.340425532,0,0,9,19.14893617,3,6.382978723,6,12.76595745,18,38.29787234
,2023-07-05,PC,카페,,387,3,0.775193798,369,123,270,90,3,100,7,233.3333333,8,266.6666667,3,100,18,600
,2023-07-05,PC,이메일,,913,15,1.642935378,361,24.06666667,174,11.6,8,53.33333333,8,53.33333333,1,6.666666667,0,0,9,60
,2023-07-05,PC,카카오톡,,578,12,2.076124567,96,8,431,35.91666667,7,58.33333333,7,58.33333333,6,50,4,33.33333333,17,141.6666667
,2023-07-05,PC,메타,,345,91,26.37681159,72,0.791208791,199,2.186813187,0,0,5,5.494505495,7,7.692307692,1,1.098901099,13,14.28571429
,2023-07-05,PC,인스타그램,,656,68,10.36585366,122,1.794117647,383,5.632352941,9,13.23529412,3,4.411764706,10,14.70588235,6,8.823529412,19,27.94117647
,2023-07-05,PC,유튜브,,874,57,6.52173913,366,6.421052632,155,2.719298246,3,5.263157895,4,7.01754386,4,7.01754386,1,1.754385965,9,15.78947368
,2023-07-05,PC,배너 광고,,633,10,1.579778831,326,32.6,290,29,4,40,10,100,3,30,9,90,22,220
,2023-07-05,PC,트위터 X,,759,34,4.479578393,333,9.794117647,114,3.352941176,2,5.882352941,6,17.64705882,2,5.882352941,7,20.58823529,15,44.11764706
,2023-07-05,PC,기타 SNS,,991,56,5.650857719,212,3.785714286,232,4.142857143,7,12.5,1,1.785714286,5,8.928571429,1,1.785714286,7,12.5
,2023-07-05,Mobile,직접 유입,,0,14,0,495,35.35714286,85,6.071428571,5,35.71428571,8,57.14285714,1,7.142857143,4,28.57142857,13,92.85714286
,2023-07-05,Mobile,키워드 검색,환경 보호 앱,934,18,1.927194861,210,11.66666667,433,24.05555556,3,16.66666667,5,27.77777778,0,0,4,22.22222222,9,50
,2023-07-05,Mobile,블로그,,499,45,9.018036072,240,5.333333333,471,10.46666667,0,0,4,8.888888889,1,2.222222222,0,0,5,11.11111111
,2023-07-05,Mobile,카페,,970,36,3.711340206,391,10.86111111,368,10.22222222,6,16.66666667,4,11.11111111,9,25,7,19.44444444,20,55.55555556
,2023-07-05,Mobile,이메일,,617,1,0.162074554,14,14,196,196,0,0,4,400,8,800,1,100,13,1300
,2023-07-05,Mobile,카카오톡,,354,95,26.83615819,303,3.189473684,154,1.621052632,8,8.421052632,5,5.263157895,4,4.210526316,7,7.368421053,16,16.84210526
,2023-07-05,Mobile,메타,,853,52,6.096131301,407,7.826923077,36,0.692307692,7,13.46153846,2,3.846153846,6,11.53846154,6,11.53846154,14,26.92307692
,2023-07-05,Mobile,인스타그램,,313,2,0.638977636,455,227.5,166,83,0,0,1,50,3,150,6,300,10,500
,2023-07-05,Mobile,유튜브,,315,71,22.53968254,370,5.211267606,420,5.915492958,5,7.042253521,5,7.042253521,3,4.225352113,7,9.85915493,15,21.12676056
,2023-07-05,Mobile,배너 광고,,6,5,83.33333333,100,20,170,34,5,100,6,120,9,180,6,120,21,420
,2023-07-05,Mobile,트위터 X,,328,61,18.59756098,363,5.950819672,211,3.459016393,7,11.47540984,0,0,6,9.836065574,10,16.39344262,16,26.2295082
,2023-07-05,Mobile,기타 SNS,,377,6,1.591511936,231,38.5,208,34.66666667,4,66.66666667,2,33.33333333,4,66.66666667,10,166.6666667,16,266.6666667
,2023-07-06,PC,직접 유입,,0,32,0,493,15.40625,452,14.125,4,12.5,9,28.125,4,12.5,7,21.875,20,62.5
,2023-07-06,PC,키워드 검색,플로깅 행사,965,28,2.901554404,281,10.03571429,434,15.5,9,32.14285714,8,28.57142857,10,35.71428571,3,10.71428571,21,75
,2023-07-06,PC,키워드 검색,환경 보호 앱,765,84,10.98039216,245,2.916666667,80,0.952380952,5,5.952380952,4,4.761904762,9,10.71428571,9,10.71428571,22,26.19047619
,2023-07-06,PC,키워드 검색,플로깅,100,4,4,159,39.75,144,36,2,50,4,100,8,200,2,50,14,350
,2023-07-06,PC,블로그,,832,100,12.01923077,347,3.47,296,2.96,4,4,6,6,9,9,7,7,22,22
,2023-07-06,PC,카페,,408,53,12.99019608,86,1.622641509,103,1.943396226,7,13.20754717,1,1.886792453,10,18.86792453,1,1.886792453,12,22.64150943
,2023-07-06,PC,이메일,,403,27,6.699751861,118,4.37037037,417,15.44444444,7,25.92592593,7,25.92592593,6,22.22222222,10,37.03703704,23,85.18518519
,2023-07-06,PC,카카오톡,,887,92,10.37204059,455,4.945652174,485,5.27173913,7,7.608695652,4,4.347826087,6,6.52173913,2,2.173913043,12,13.04347826
,2023-07-06,PC,메타,,254,29,11.41732283,134,4.620689655,292,10.06896552,8,27.5862069,10,34.48275862,9,31.03448276,9,31.03448276,28,96.55172414
,2023-07-06,PC,인스타그램,,167,51,30.53892216,399,7.823529412,159,3.117647059,6,11.76470588,7,13.7254902,4,7.843137255,0,0,11,21.56862745
,2023-07-06,PC,유튜브,,545,100,18.34862385,237,2.37,243,2.43,6,6,9,9,2,2,5,5,16,16
,2023-07-06,PC,배너 광고,,742,18,2.425876011,166,9.222222222,21,1.166666667,8,44.44444444,9,50,8,44.44444444,10,55.55555556,27,150
,2023-07-06,PC,트위터 X,,154,25,16.23376623,428,17.12,197,7.88,9,36,9,36,8,32,2,8,19,76
,2023-07-06,PC,기타 SNS,,367,2,0.544959128,65,32.5,82,41,2,100,6,300,7,350,1,50,14,700
,2023-07-06,Mobile,직접 유입,,0,0,0,279,inf,446,inf,0,,3,inf,4,inf,2,inf,9,inf
,2023-07-06,Mobile,키워드 검색,지역 재활용 센터,961,52,5.411030177,197,3.788461538,482,9.269230769,5,9.615384615,5,9.615384615,2,3.846153846,0,0,7,13.46153846
,2023-07-06,Mobile,키워드 검색,재활용 가이드,655,37,5.648854962,180,4.864864865,155,4.189189189,10,27.02702703,8,21.62162162,9,24.32432432,8,21.62162162,25,67.56756757
,2023-07-06,Mobile,블로그,,118,54,45.76271186,85,1.574074074,9,0.166666667,8,14.81481481,4,7.407407407,4,7.407407407,3,5.555555556,11,20.37037037
,2023-07-06,Mobile,카페,,233,54,23.17596567,263,4.87037037,332,6.148148148,10,18.51851852,5,9.259259259,6,11.11111111,1,1.851851852,12,22.22222222
,2023-07-06,Mobile,이메일,,266,50,18.79699248,169,3.38,101,2.02,8,16,5,10,8,16,10,20,23,46
,2023-07-06,Mobile,카카오톡,,183,37,20.21857923,56,1.513513514,499,13.48648649,6,16.21621622,9,24.32432432,3,8.108108108,5,13.51351351,17,45.94594595
,2023-07-06,Mobile,메타,,612,53,8.660130719,94,1.773584906,258,4.867924528,7,13.20754717,3,5.660377358,5,9.433962264,3,5.660377358,11,20.75471698
,2023-07-06,Mobile,인스타그램,,316,74,23.41772152,461,6.22972973,222,3,2,2.702702703,1,1.351351351,8,10.81081081,9,12.16216216,18,24.32432432
,2023-07-06,Mobile,유튜브,,924,89,9.632034632,240,2.696629213,205,2.303370787,6,6.741573034,8,8.988764045,10,11.23595506,6,6.741573034,24,26.96629213
,2023-07-06,Mobile,배너 광고,,473,24,5.073995772,141,5.875,346,14.41666667,5,20.83333333,0,0,9,37.5,5,20.83333333,14,58.33333333
,2023-07-06,Mobile,트위터 X,,274,68,24.81751825,117,1.720588235,426,6.264705882,6,8.823529412,10,14.70588235,8,11.76470588,10,14.70588235,28,41.17647059
,2023-07-06,Mobile,기타 SNS,,933,47,5.037513398,231,4.914893617,282,6,0,0,8,17.0212766,2,4.255319149,9,19.14893617,19,40.42553191
,2023-07-07,PC,직접 유입,,0,85,0,165,1.941176471,394,4.635294118,6,7.058823529,5,5.882352941,1,1.176470588,4,4.705882353,10,11.76470588
,2023-07-07,PC,키워드 검색,지역 재활용 센터,717,24,3.347280335,441,18.375,424,17.66666667,3,12.5,2,8.333333333,2,8.333333333,3,12.5,7,29.16666667
,2023-07-07,PC,블로그,,583,77,13.20754717,341,4.428571429,237,3.077922078,0,0,5,6.493506494,8,10.38961039,2,2.597402597,15,19.48051948
,2023-07-07,PC,카페,,605,24,3.966942149,334,13.91666667,140,5.833333333,8,33.33333333,5,20.83333333,4,16.66666667,4,16.66666667,13,54.16666667
,2023-07-07,PC,이메일,,781,13,1.66453265,108,8.307692308,182,14,4,30.76923077,8,61.53846154,3,23.07692308,5,38.46153846,16,123.0769231
,2023-07-07,PC,카카오톡,,358,76,21.22905028,140,1.842105263,444,5.842105263,4,5.263157895,10,13.15789474,7,9.210526316,7,9.210526316,24,31.57894737
,2023-07-07,PC,메타,,870,69,7.931034483,371,5.376811594,422,6.115942029,3,4.347826087,8,11.5942029,2,2.898550725,0,0,10,14.49275362
,2023-07-07,PC,인스타그램,,127,56,44.09448819,36,0.642857143,279,4.982142857,7,12.5,0,0,0,0,7,12.5,7,12.5
,2023-07-07,PC,유튜브,,710,28,3.943661972,367,13.10714286,409,14.60714286,2,7.142857143,9,32.14285714,8,28.57142857,7,25,24,85.71428571
,2023-07-07,PC,배너 광고,,560,50,8.928571429,144,2.88,495,9.9,2,4,0,0,9,18,9,18,18,36
,2023-07-07,PC,트위터 X,,108,59,54.62962963,26,0.440677966,497,8.423728814,1,1.694915254,9,15.25423729,10,16.94915254,0,0,19,32.20338983
,2023-07-07,PC,기타 SNS,,878,67,7.630979499,243,3.626865672,198,2.955223881,6,8.955223881,10,14.92537313,5,7.462686567,9,13.43283582,24,35.82089552
,2023-07-07,Mobile,직접 유입,,0,30,0,46,1.533333333,30,1,5,16.66666667,10,33.33333333,1,3.333333333,4,13.33333333,15,50
,2023-07-07,Mobile,키워드 검색,지역 재활용 센터,881,65,7.377979569,83,1.276923077,389,5.984615385,3,4.615384615,0,0,7,10.76923077,3,4.615384615,10,15.38461538
,2023-07-07,Mobile,키워드 검색,환경 보호 앱,327,33,10.09174312,36,1.090909091,400,12.12121212,6,18.18181818,7,21.21212121,8,24.24242424,0,0,15,45.45454545
,2023-07-07,Mobile,키워드 검색,환경 캠페인,61,26,42.62295082,228,8.769230769,215,8.269230769,9,34.61538462,10,38.46153846,1,3.846153846,3,11.53846154,14,53.84615385
,2023-07-07,Mobile,키워드 검색,재활용 가이드,647,98,15.14683153,168,1.714285714,180,1.836734694,6,6.12244898,0,0,9,9.183673469,0,0,9,9.183673469
,2023-07-07,Mobile,키워드 검색,플로깅,121,44,36.36363636,280,6.363636364,12,0.272727273,5,11.36363636,4,9.090909091,1,2.272727273,7,15.90909091,12,27.27272727
